itemId,fieldId,subjectId,source,overallScore,vignetteQuality,highYieldValue,distractors,correctAnswerExplanation,integrationThinking,overallPolish,platformFit,polishScore,examReady,difficultySuggestion,topIssues,recommendations,tagsSuggestion,testedConcepts
cmq33c83f0cif1yiuyfh2wf6v,usmle-step-3,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c83f0cig1yiufw23x5ft,usmle-step-3,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c83f0cih1yiuvvuoscpx,usmle-step-3,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c83f0cii1yiujkfasjgy,usmle-step-3,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c83f0cik1yiu2ldpnrdy,usmle-step-3,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c83f0cil1yiugd07ycxp,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c83f0cim1yiu2qt6gbz3,usmle-step-3,psychiatry,polished,7.5,8.2,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c83f0cin1yiuylzt1g52,usmle-step-3,psychiatry,polished,7.9,9,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c83f0cio1yius8g6njn0,usmle-step-3,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c83f0ciq1yiul3tulw74,usmle-step-3,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c83f0cir1yiu6f8e8qei,usmle-step-3,psychiatry,polished,7.8,8.2,5.5,9.5,9,8,7,7.5,0.760,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; management; psychiatry,management; psychiatry; management; psychiatry
cmq33c83f0cis1yiueerw56co,usmle-step-3,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c83g0cit1yiu0h1ckgtk,usmle-step-3,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c83g0ciu1yiucfvqk6l1,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c83g0ciw1yiuh6c5xsm8,usmle-step-3,psychiatry,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c83g0cix1yiu3wi8x5cc,usmle-step-3,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c83g0ciy1yiu2o6mllvg,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89h0cj01yiulefm9r7y,usmle-step-3,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89h0cj11yiued1m9i8m,usmle-step-3,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89h0cj21yiuwqi25pzq,usmle-step-3,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c89h0cj31yiu98wx9y52,usmle-step-3,psychiatry,polished,7.8,8.2,5.5,9.5,9,8,7,7.5,0.760,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; management; psychiatry,management; psychiatry; management; psychiatry
cmq33c89h0cj41yius6k8i2tx,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89h0cj51yiu4gzql0wu,usmle-step-3,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c89h0cj61yiuucpv4h6h,usmle-step-3,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89h0cj81yiuahcfludb,usmle-step-3,psychiatry,polished,7.7,8.2,5.5,9.5,9,8,6.5,7.5,0.760,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; next_step; psychiatry,next_step; psychiatry; next_step; psychiatry
cmq33c89h0cj91yiua3ti9sgc,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89h0cja1yiuyg1s6p3j,usmle-step-3,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0cjc1yiux39aro82,usmle-step-3,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjd1yiu5k3ky2n9,usmle-step-3,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0cje1yiu04vqoeqi,usmle-step-3,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c89i0cjf1yiuw11trehr,usmle-step-3,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjg1yiui402xy5h,usmle-step-3,psychiatry,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry; diagnosis; psychiatry
cmq33c89i0cji1yiuhll583ls,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjk1yiupn23y5ve,usmle-step-3,psychiatry,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c89i0cjl1yiuzgewojk1,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjm1yiudj16s9bm,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0cjo1yiuh4mmtjdf,usmle-step-3,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjq1yiu53hl625a,usmle-step-3,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c89i0cjr1yiun8f0fl91,usmle-step-3,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjs1yiu2al8p2bh,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0cju1yiua5s1pgaa,usmle-step-3,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjv1yiu1x8ba1n9,usmle-step-3,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0cjw1yiughnf62zm,usmle-step-3,psychiatry,polished,7.5,9,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c89i0cjx1yiu3nr88cgv,usmle-step-3,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0cjy1yiuhdlh8164,usmle-step-3,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0ck01yiua5vx16e5,usmle-step-3,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmq33c89i0ck11yiupy2m3hjs,usmle-step-3,psychiatry,polished,7.9,9,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmq33c89i0ck21yiu3zyn75s5,usmle-step-3,psychiatry,polished,7.5,8.7,4,9.5,9,7,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmq33c8it0ck41yiubn96j5wv,usmle-step-3,emergency-medicine,polished,7.4,10,5,6.8,9,6.5,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0ck71yiurk2lcnrg,usmle-step-3,emergency-medicine,polished,7.4,8.2,5,6.8,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0ck81yiuqi18zooz,usmle-step-3,emergency-medicine,polished,7.7,9,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8it0cka1yiu5vpfcoid,usmle-step-3,emergency-medicine,polished,7.4,10,5,6.8,9,6.5,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0ckb1yiuvvgvo4kt,usmle-step-3,emergency-medicine,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8it0ckc1yiuanufkb89,usmle-step-3,emergency-medicine,polished,7.8,9.2,5,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8it0ckd1yiu4mko5vu0,usmle-step-3,emergency-medicine,polished,7.2,8.7,5,6.8,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0cke1yiund91r4c2,usmle-step-3,emergency-medicine,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8it0ckg1yiut9b8zaoa,usmle-step-3,emergency-medicine,polished,7.3,8.7,5,6.8,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0ckh1yiu9wllk9bt,usmle-step-3,emergency-medicine,polished,7.9,8.2,5.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8it0cki1yiurgeuk8fr,usmle-step-3,emergency-medicine,polished,7.1,8.2,5,6.8,9,7,6.5,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8it0ckj1yiusjpuuw50,usmle-step-3,emergency-medicine,polished,7.3,10,5,5.6,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0ckk1yiu4tif48f7,usmle-step-3,emergency-medicine,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8it0ckl1yiunwyb9f64,usmle-step-3,emergency-medicine,polished,7.8,10,5.5,6.8,9,8.5,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8it0ckm1yiuaoa3jpqy,usmle-step-3,emergency-medicine,polished,7.4,10,5,6.8,9,6.5,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8it0cko1yiuep64ctet,usmle-step-3,emergency-medicine,polished,7.4,10,5,6.8,9,7,6.5,7.5,1.000,no,Medium,weak_distractors:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8it0ckp1yiuroxcm9w2,usmle-step-3,emergency-medicine,polished,7,8.2,5,5.6,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8iu0ckq1yium4eepoek,usmle-step-3,emergency-medicine,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8iu0cks1yiu2j760sjh,usmle-step-3,emergency-medicine,polished,7.5,10,5,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8iu0cku1yiualg2rqir,usmle-step-3,emergency-medicine,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8iu0ckv1yiurnbnizzc,usmle-step-3,emergency-medicine,polished,7,8.2,5,5.6,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8iu0ckw1yiu5p30t7x5,usmle-step-3,emergency-medicine,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8iu0ckx1yiu2butcihc,usmle-step-3,emergency-medicine,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8iu0cky1yiumo6pa7am,usmle-step-3,emergency-medicine,polished,7.5,10,5,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8iu0cl01yiucsb0rx37,usmle-step-3,emergency-medicine,polished,7.8,9.2,5,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8iu0cl11yiu78q0vipg,usmle-step-3,emergency-medicine,polished,7.2,8.7,5,6.8,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8iu0cl21yiuex9go07l,usmle-step-3,emergency-medicine,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8iu0cl41yiuh1grtrza,usmle-step-3,emergency-medicine,polished,7.6,10,5,6.8,9,8,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8oz0cl71yiu5xkdb3dw,usmle-step-3,emergency-medicine,polished,7.4,8.2,5,6.8,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8oz0cl81yiul5lxe0mm,usmle-step-3,emergency-medicine,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8p00cla1yiuy1ivlwl6,usmle-step-3,emergency-medicine,polished,7.6,10,5,6.8,9,8,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00clc1yiu12lbu40s,usmle-step-3,emergency-medicine,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8p00cld1yiujn8drtgz,usmle-step-3,emergency-medicine,polished,7.6,10,5,6.8,9,8,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00cle1yiuc7me4rhg,usmle-step-3,emergency-medicine,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8p00clg1yiugtz1t6kw,usmle-step-3,emergency-medicine,polished,7.3,9,5,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00cli1yiuxjr816p2,usmle-step-3,emergency-medicine,polished,7.5,8.7,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8p00clj1yiufgpuvo02,usmle-step-3,emergency-medicine,polished,7.4,8.2,5,6.8,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00clk1yiutxubv2vk,usmle-step-3,emergency-medicine,polished,7.7,9,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8p00clm1yiusggjqimj,usmle-step-3,emergency-medicine,polished,7.3,9,5,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00cln1yiuj0o1j63j,usmle-step-3,emergency-medicine,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8p00clo1yiu3aqnf9v5,usmle-step-3,emergency-medicine,polished,7.6,9,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8p00clp1yiugt1zhk6d,usmle-step-3,emergency-medicine,polished,7.3,10,5,5.6,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00clq1yiuqllgocfe,usmle-step-3,emergency-medicine,polished,7.7,9,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
cmq33c8p00clr1yiu2rxip5da,usmle-step-3,emergency-medicine,polished,7.8,10,5.5,6.8,9,8.5,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8p00cls1yiu40p33nop,usmle-step-3,emergency-medicine,polished,7.4,8.2,5,6.8,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p00clu1yiu2f7b9zn5,usmle-step-3,emergency-medicine,polished,7.6,9,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; next_step; emergency-medicine,next_step; emergency-medicine
cmq33c8p10clv1yiu8ggmefb1,usmle-step-3,emergency-medicine,polished,7.2,8.7,5,6.8,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; initial_test; emergency-medicine,initial_test; emergency-medicine
cmq33c8p10clw1yiu03q58sc7,usmle-step-3,emergency-medicine,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; emergency-medicine,diagnosis; emergency-medicine
